x,y,z
1925,-1079,16791
1599,-1318,16551
1492,-1167,15973
1517,-781,15429
1609,-157,15092
1947,546,14938
2030,992,15115
1778,1016,15635
1563,752,16063
1340,552,16164
1217,381,16056
841,11,15912
588,-370,15923
800,-321,15839
1168,366,15541
1379,1164,15311
1628,1761,15860
1703,2006,16720
1375,2090,17272
1119,2056,17078
836,1864,16707
588,1433,16478
378,1021,16091
201,658,15675
224,482,15557
505,594,15730
792,1133,15976
964,1563,16386
804,1853,16850
627,2093,16963
294,2247,16886
9,2415,16657
-6,2407,16355
-128,1917,16206
-438,1006,16472
-642,323,16684
-554,398,16384
-345,1001,16011
-351,1715,16085
-525,2165,16522
-710,2386,17026
-960,2354,17350
-1017,1997,17378
-1183,1473,17346
-1189,1009,17138
-1076,581,16766
-1284,218,16516
-1633,-270,16384
-2088,-502,16454
-2306,-271,16726
-2280,232,17073
-2301,495,17792
-2359,739,18711
-2243,1140,19206
-2142,1227,18996
-2309,551,18554
-2877,-369,18223
-3320,-902,18069
-3414,-903,17957
-3489,-653,18187
-3509,-234,18846
-3572,184,19373
-3789,526,19543
-3807,470,19445
-3804,15,18837
-4050,-563,18130
-4480,-1116,17957
-4776,-1622,18003
-4928,-1820,18241
-5164,-1926,18429
-5242,-2009,18451
-5243,-2036,18240
-5280,-2254,18022
-5389,-2327,18077
-5289,-2077,18200
-5025,-1635,18200
-4850,-1244,18176
-4831,-1210,18046
-4931,-1406,17930
-4888,-1608,17908
-4757,-1720,17766
-4636,-1834,17451
-4552,-1840,17034
-4399,-1703,16889
-4058,-1169,16812
-3648,-438,16766
-3478,-118,17077
-3476,-198,17459
-3520,-562,18020
-3649,-854,18125
-3422,-615,17536
-3045,-321,16749
-2809,-326,16364
-2617,-266,16418
-2257,258,16483
-1818,664,16538
-1493,1115,16588
-1213,1367,17223
-1920,361,18035
-2543,-759,18642
-2678,-988,19239
-2445,-751,18894
-2237,-605,17784
-2177,-666,16621
-2104,-581,15676
-1842,-122,15101
-1497,208,15080
-1606,-122,15865
-1875,-793,17179
-1997,-1697,18669
-1940,-2287,19640
-1431,-1942,19403
-458,-980,18351
-81,-141,17804
-142,-124,18380
-83,-302,19178
143,-438,19182
321,-366,18446
556,36,17785
738,169,17881
959,181,18434
1154,-152,18769
1131,-438,18699
1298,-849,18470
1261,-1554,18608
1059,-2181,19133
1191,-2120,19184
1593,-1563,18392
1788,-1018,17024
1716,-848,15863
1824,-817,15276
2026,-756,15034
2234,-908,15157
2245,-1217,15521
2149,-1610,15994
2043,-1650,16286
2157,-1553,16244
2125,-1697,15827
1889,-1766,15318
2098,-1386,14947
2373,-688,14977
2665,-262,15185
2486,-151,15672
2463,-196,16294
2554,-425,16987
2430,-435,17478
2453,-213,17546
2591,204,17136
2551,561,16726
2346,415,16373
1822,-18,16218
1392,-510,16229
1249,-1042,16282
1024,-1218,16433
1053,-930,16462
1296,-221,16655
1464,434,16707
1488,1238,16498
1730,2169,16133
1732,2844,15547
1297,2653,15349
636,1907,15350
58,1266,15253
-236,1005,15098
-418,954,15134
-343,994,15504
-541,788,16238
-607,1239,16774
-788,1815,17074
-978,2095,17016
-1362,1832,16968
-1814,1273,16890
-2163,542,17037
-2415,-91,17600
-2566,-332,18112
-2547,-149,18101
-2594,375,17659
-2676,830,17277
-2906,976,17173
-3081,662,17509
-3272,242,18127
-3637,-135,18837
-3536,-55,19393
-3503,377,19679
-3513,756,19468
-3566,897,19052
-3652,980,18534
-3782,714,18066
-4245,96,17749
-4676,-605,17425
-5174,-1063,17051
-5516,-1240,16976
-5580,-977,17010
-5592,-603,16867
-5480,-212,16630
-5531,-92,16512
-5746,-430,16680
-6002,-1030,17092
-6406,-1782,17390
-6623,-2303,17487
-6681,-2261,17251
-6607,-1946,16925
-6497,-1630,16879
-6221,-1428,17278
-6160,-1214,17765
-5984,-781,17799
-5676,-361,17695
-5652,-457,17774
-5828,-901,17879
-6003,-1677,17817
-6228,-2264,17510
-6143,-2148,17097
-5752,-1673,16801
-5353,-1050,16867
-5184,-681,17089
-4976,-508,17296
-4647,-125,17285
-4126,908,16940
-4051,1294,16813
-4139,741,16751
-4314,-113,17028
-4758,-1062,17330
-4967,-1819,17452
-4916,-2196,17665
-4646,-1904,17676
-4089,-757,17351
-3329,473,16840
-2705,1425,16809
-2964,1562,16864
-3091,1094,16153
-3043,678,16381
-3212,-40,17265
-3416,-1524,18212
-3946,-2561,19004
-3698,-2136,18932
-2446,-435,17744
-1520,1425,16408
-874,2123,15999
-692,1606,16337
-913,310,16939
-1308,-1604,18048
-2052,-3368,19694
-2362,-4093,20743
-1756,-3441,20419
-1179,-1892,18864
-473,-378,17049
213,512,15939
530,780,15442
483,394,15641
521,-387,16630
582,-1293,17888
551,-1958,18550
506,-2113,18445
780,-1768,17863
1161,-965,17249
1701,-316,16938
2053,-141,16807
2156,-183,16618
2295,-352,16697
2585,-525,17189
2810,-828,17775
3004,-1219,18258
3093,-1480,18251
3194,-1702,17926
3260,-1751,17870
3403,-1401,17671
3571,-815,17199
3662,-378,16763
3578,-277,16465
3604,-555,16238
3583,-1038,16061
3531,-1342,16282
3697,-1270,16656
3838,-1067,17082
3662,-949,17444
3450,-889,17523
3336,-736,17309
3137,-501,16859
2843,-535,16579
2544,-596,16492
2440,-615,16296
2315,-405,16157
2108,97,16039
2174,312,15991
1965,11,16081
1521,-770,16262
1278,-1635,16497
966,-2071,16746
684,-1882,16937
617,-1352,16964
548,-515,17015
861,138,17156
1016,624,17115
1006,997,16853
1210,855,16425
987,319,16240
551,-153,16145
396,-593,16174
38,-915,16439
-350,-1137,16680
-582,-1152,16731
-878,-1071,16762
-1137,-792,16838
-1051,-263,16799
-684,562,16370
-366,1408,15514
-390,1472,15022
-959,873,15345
-1556,-105,15968
-2020,-755,16418
-2336,-886,16640
-2280,-494,16658
-1899,24,16645
-1906,178,16934
-2287,-122,17470
-2539,-560,18059
-3044,-694,18117
-3192,-661,17763
-3031,-685,17260
-3051,-966,16966
-3369,-1607,17252
-3846,-2151,17758
-4135,-2176,18048
-4043,-1769,17950
-4227,-994,18103
-4369,-423,18010
-4352,-60,17592
-4246,-81,17254
-4473,-998,17317
-5185,-2268,17863
-5444,-2910,18399
-5229,-2827,18497
-5284,-2310,18265
-5232,-1858,18063
-5165,-1478,17865
-5308,-1126,17605
-5345,-693,17445
-5317,-250,17508
-5204,50,17622
-5271,27,17860
-5466,-217,17982
-5603,-345,17767
-5575,-327,17319
-5627,-185,16843
-5763,-279,16631
-5928,-160,16644
-5954,-37,16893
-5973,-90,17198
-6031,-194,17558
-6018,-634,17652
-6159,-1398,17634
-6380,-1963,17518
-6353,-2192,17188
-6005,-2226,17007
-5813,-2147,16834
-5436,-1372,16744
-5155,-1007,16862
-5140,-1007,17145
-5052,-964,17567
-4855,-1053,18243
-4836,-1091,18883
-4384,-829,19476
-4609,-1089,18346
-4179,-1250,17234
-3790,-1359,16966
-3760,-1513,16989
-3362,-1530,17008
-2612,-1146,17137
-2278,-533,17582
-2199,-643,18738
-2060,-1072,19992
-2070,-1387,20354
-2153,-1648,19624
-2077,-1689,18611
-1565,-1432,17760
-1177,-973,17314
-950,-668,17239
-530,-285,17166
-54,22,17032
67,-213,17194
128,-814,17795
257,-982,18206
893,-776,18255
1154,-294,18038
1386,-4,17883
1704,175,17669
2146,154,17302
2350,170,16819
2261,162,16579
2487,9,16591
2485,-559,16592
2314,-1307,16737
2005,-1856,17121
1920,-1941,17858
2501,-1342,18014
3054,-180,17683
3695,779,17142
3915,1262,16695
3699,1297,16396
3472,843,16090
3142,137,15769
2806,-457,15630
2884,-713,15854
2943,-602,16582
3148,-375,17378
3343,-255,17776
3413,-341,17747
3393,-346,17314
3332,-266,16580
3234,-406,15865
2769,-515,15470
2407,-606,15173
2244,-615,14845
2063,-670,14789
2023,-697,15148
2088,-514,15522
2130,-137,15860
2252,507,16089
2238,916,16115
1919,1166,16251
1710,1007,16414
1531,648,16477
1162,133,16559
851,-254,16609
936,-510,16558
881,-637,16495
778,-741,16469
576,-762,16485
315,-766,16512
13,-516,16670
143,147,16610
547,664,16219
597,833,15809
534,337,15611
121,-196,15575
-144,-542,15618
-494,-628,15666
-974,-430,16021
-1004,-164,16180
-1018,-60,16364
-1232,-316,16961
-1504,-614,17844
-1542,-552,18585
-1166,64,18580
-885,983,17803
-983,1574,16853
-1331,1354,16450
-1894,776,16801
-2213,-89,17667
-2839,-852,18265
-3147,-1147,18084
-3019,-775,17460
-2913,-391,17065
-3228,-533,17190
-3731,-1049,17555
-4295,-1745,17909
-4898,-1955,17832
-5299,-1864,17789
-5138,-1556,18077
-5092,-813,18376
-5115,-61,18453
-5040,371,18382
-5429,484,18275
-5928,227,18457
-6197,-372,18348
-6720,-1020,17862
-7124,-1686,17341
-7254,-2241,17074
-7278,-2379,17277
-7224,-2257,17677
-6961,-1881,17935
-6658,-1383,18051
-6390,-1016,18283
-6362,-743,18640
-6248,-874,18716
-6354,-1411,18311
-6488,-1634,17549
-6641,-1826,16911
-6772,-2316,16744
-6729,-2391,16903
-6420,-2002,16979
-6199,-1494,17092
-6183,-1412,17430
-6119,-1655,17932
-6065,-1565,18315
-6017,-1382,18149
-5888,-1128,17284
-5701,-1117,16413
-5884,-1568,16086
-6017,-1975,15948
-5733,-1791,15976
-5392,-1259,16168
-5155,-728,16485
-4974,-401,16941
-4842,-245,17469
-4798,-108,17834
-4452,497,17651
-3887,1298,17000
-3534,1356,16875
-4079,90,16630
-4255,-967,16642
-4092,-1195,16666
-3593,-871,16246
-3086,-700,15961
-3004,-921,16807
-3061,-822,18181
-2486,-414,18828
-2011,117,18799
-1742,423,18073
-1712,169,16959
-2142,-927,16231
-2887,-2165,16031
-3033,-2973,16162
-2475,-3061,16216
-1976,-2471,16346
-1438,-1581,16496
-454,-807,16743
207,-358,16981
455,-476,17118
544,-1056,17224
632,-1629,17299
819,-2038,17377
1024,-2509,17577
1395,-2542,17619
2109,-2323,17533
2503,-2482,17630
2566,-2547,17764
2747,-2276,18012
3188,-1648,17893
3524,-1115,17659
3501,-1075,17709
3502,-1445,17939
3550,-1620,18036
3633,-1476,17889
3827,-1531,17481
3747,-1813,16957
3444,-2071,16956
3342,-2237,17125
3268,-2273,17185
3480,-2017,17184
3866,-1463,17139
3933,-1056,17278
3830,-1256,17482
3454,-1979,17449
3050,-2428,16928
2945,-2434,16187
3021,-2184,15859
3000,-1830,16075
3020,-1288,16468
3211,-716,16842
3228,-141,17089
2962,218,17279
2818,76,17649
2655,-196,17964
2542,-270,17745
2632,-592,17100
2308,-1349,16514
1968,-1825,16353
1776,-1631,16580
1767,-1071,16910
1649,-671,17294
1525,-416,17586
1679,79,17803
1854,515,17759
2076,435,17552
2103,23,17446
1720,-366,17404
1089,-792,17305
198,-883,17014
-435,-591,16610
-720,-160,16374
-542,443,16071
-191,916,15649
80,901,15693
315,361,16351
110,14,17155
-282,-351,17860
-694,-942,18325
-1495,-1135,18133
-1849,-535,17258
-1351,745,16301
-852,1890,15677
-617,2021,15939
-629,1466,16568
-886,625,17228
-1188,-140,17365
-1538,-581,17076
-1926,-848,16836
-2097,-893,16754
-2132,-732,16512
-2011,-452,16066
-1755,-13,15725
-1434,605,15544
-1143,1433,15462
-1046,2211,15553
-1122,2391,16021
-1575,1950,16699
-2113,1294,17191
-2708,754,17286
-3327,213,17298
-3837,-87,17403
-3841,-160,17167
-4098,106,16801
-4357,488,16910
-4413,706,17295
-4571,972,17862
-4737,995,18398
-5100,366,18781
-5868,-723,18660
-6462,-1562,18102
-6492,-2095,17491
-6631,-1794,17056
-6492,-878,17282
-6122,-246,18287
-6076,-28,19403
-6287,-216,20043
-6226,-364,19759
-6302,-430,18931
-6463,-753,17972
-6742,-1461,17423
-7092,-2419,17443
-7324,-2979,17535
-7235,-3002,17294
-6786,-2613,16903
-6165,-1868,16947
-5848,-924,17199
-5533,23,17184
-5191,491,17071
-5193,338,17168
-5250,-526,17254
-5505,-1367,16940
-5389,-1942,16662
-5195,-2033,16808
-4819,-1502,16888
-4017,-618,16645
-3434,227,16366
-3019,752,16557
-2781,1019,17238
-2509,1080,17999
-2417,822,18762
-2305,322,19456
-2392,-253,19604
-2298,-812,18369
-2043,-864,17223
-1772,-419,16530
-1449,-14,15902
-1246,266,15424
-1235,618,15201
-1054,899,15215
-665,958,15559
-369,799,16831
-659,671,18750
-196,900,19641
379,1353,19157
371,1168,18025
353,280,16940
323,-336,16073
443,-608,15657
756,-813,15558
879,-1317,15942
802,-1772,17237
1137,-1787,18613
1935,-1403,19275
2668,-728,19056
3343,-288,18340
3569,-830,17745
3371,-1536,17589
3663,-1529,17503
4396,-903,17034
4708,-442,16897
4751,-591,17559
4794,-801,18368
4964,-985,18791
5048,-1103,18799
5019,-1195,18394
5000,-1114,17915
4951,-950,17558
4881,-582,17228
4829,-81,17006
4879,316,16911
4923,386,16689
4633,553,16537
4647,903,16504
4803,1321,16367
4683,1292,16326
4319,873,16475
3943,490,16612
3834,405,16543
3484,375,16365
2958,448,16430
2737,683,16531
2688,709,16560
2427,337,16447
2169,84,16180
2145,43,16002
2134,-77,15965
1902,-70,16062
1874,36,16077
1956,136,16094
1542,-94,16228
817,-687,16399
500,-686,16415
678,302,16429
1113,1413,16363
1397,2014,16343
1326,2168,16406
1052,1893,16388
762,1206,16423
391,339,16599
-161,-300,16563
-555,-506,16652
-725,-463,17179
-965,-139,17683
-922,520,17669
-688,969,17262
-973,1056,16907
-1273,691,16921
-1381,123,17304
-1573,-58,17462
-1650,-65,17416
-1671,-266,17603
-2007,-438,17730
-2392,-232,17671
-2406,-42,17649
-2677,130,17579
-2784,10,17575
-3053,-155,17670
-3153,-110,17905
-3044,-70,18345
-3373,-78,18467
-3690,27,18446
-3833,89,18408
-4104,98,18520
-4327,18,18509
-4549,-104,18267
-4849,-355,17968
-5150,-577,17830
-5453,-693,17767
-5721,-730,17647
-5915,-776,17602
-6105,-1094,17584
-6378,-1548,17489
-6519,-1831,17341
-6474,-1988,17420
-6484,-2110,17791
-6688,-2197,18297
-6645,-2195,18643
-6636,-2074,18846
-6691,-2069,18740
-6626,-1793,18548
-6437,-1374,18442
-6423,-1314,18423
-6482,-1588,18333
-6333,-1878,18050
-6249,-2018,17667
-5941,-1932,17291
-5608,-1913,17232
-5673,-2002,17367
-5483,-2256,17497
-5364,-2128,17341
-5062,-1600,17079
-4781,-1223,16924
-4469,-768,16954
-4218,-279,16947
-3923,159,16772
-3539,511,16670
-3180,243,16455
-3153,-579,16317
-3184,-996,16388
-3042,-1051,16979
-2570,-418,18025
-2300,411,18536
-1742,1239,18371
-1363,1913,18133
-1090,2286,17563
-1047,1841,17292
-1273,519,17273
-1745,-275,17325
-1549,-760,17349
-1349,-1167,17535
-1349,-1320,17655
-970,-1224,17628
-522,-854,17490
-377,-703,17856
-129,-904,18326
-40,-996,18394
6,-1415,18395
-108,-2042,18565
-193,-2463,19050
71,-2370,18913
571,-1921,17931
912,-1325,16881
1255,-968,16364
1728,-659,16120
2299,-162,15935
2728,75,16085
3091,-390,16945
3167,-1004,18163
3513,-1007,18696
4205,-474,18291
4588,-138,17403
4682,-35,16703
4789,-26,16239
4829,-421,16173
4725,-778,16284
4765,-804,16332
4825,-814,16444
4836,-1083,16980
4856,-1240,17422
5021,-1013,17441
5246,-567,17056
5467,-58,16502
5301,95,16054
4856,-276,15902
4813,-506,15642
4828,-407,15264
4703,-421,15264
4418,-611,15697
4116,-771,16243
3745,-640,16597
3455,-417,16615
3408,-192,16364
3292,71,16210
3327,155,16279
3327,-159,16441
3015,-743,16589
2502,-1142,16655
2327,-971,16328
2254,-508,15870
1848,-379,15686
1557,-694,15859
1375,-895,16229
1165,-1053,16390
988,-995,16312
1015,-619,16193
980,-103,16355
782,188,16859
572,149,17300
266,7,17347
44,-161,17132
-168,-221,16730
-324,-264,16565
-456,-404,16890
-1013,-406,17349
-1408,108,17457
-1384,953,17041
-1171,1620,16300
-1137,1815,15708
-1136,1795,15628
-1153,1484,16300
-1366,968,17312
-1816,858,17871
-1972,721,17730
-2325,463,17554
-2821,313,17481
-2924,234,17278
-3158,223,17449
-3339,306,17685
-3442,581,17702
-3420,1006,17928
-3872,1261,17857
-4052,1320,17651
-4271,1229,17421
-4862,872,17470
-5465,191,17611
-5776,-360,17842
-5859,-635,17838
-6037,-689,17637
-5966,-974,17891
-6123,-1496,18363
-6382,-1850,18604
-6413,-1919,18279
-6320,-1863,17830
-6392,-2007,17907
-6496,-2318,18427
-6579,-2316,19051
-6271,-2021,19247
-6156,-1776,18965
-6155,-1482,18718
-5963,-1336,18551
-5947,-1315,18433
-5898,-1288,18227
-5742,-1318,18022
-5885,-1571,17749
-5845,-1598,17394
-5628,-1455,17035
-5553,-1346,16709
-5244,-1038,16768
-5126,-798,16829
-5020,-926,16983
-4803,-1011,17111
-4659,-1009,17153
-4574,-842,17409
-4453,-1136,17550
-4530,-1615,17524
-4609,-1609,17182
-4104,-864,16832
-3280,352,17091
-3445,760,16954
-2863,905,17410
-2356,1213,18456
-2158,1534,19457
-1914,1624,19858
-1863,1606,19701
-1823,1605,19032
-1764,1326,18295
-1755,618,17761
-1746,280,17525
-1463,-2,17258
-1265,-19,16946
-1061,62,16844
-847,36,17017
-846,61,17156
-698,-98,17123
-398,-81,16861
-128,-86,16856
-23,-577,17230
59,-1079,17404
201,-1164,16938
700,-779,16137
1145,-460,15807
1209,-427,16159
1476,-431,16572
1885,-427,16835
2207,-329,16815
2688,-26,16648
3172,69,16689
3355,-109,17259
3407,-27,17845
3709,443,18146
4167,1071,18036
4333,1461,17623
4282,1145,17241
4018,562,16996
3916,226,16846
4271,367,16714
4402,391,16989
4360,350,17703
4503,553,18030
4576,673,17660
4308,104,17099
3887,-879,16735
3573,-1361,16426
3684,-1143,16047
3838,-660,15816
3830,-279,16084
3787,16,16534
3756,228,16701
3659,426,16671
3599,583,16526
3468,428,16776
3166,241,17307
3113,64,17626
2999,-35,17706
2805,-146,17707
2557,-565,17614
2096,-934,17388
1874,-634,16692
1863,400,15613
1552,1340,14864
1316,1547,14886
893,939,15565
218,573,16203
325,616,16460
397,613,16409
342,812,16373
373,1069,16482
152,1299,16669
-443,1294,16910
-854,991,16942
-1139,800,16775
-1345,791,16666
-1177,830,16723
-1041,1027,16707
-1015,1203,16545
-808,1548,16645
-899,1649,16749
-1453,1204,16960
-1794,471,17356
-2170,-137,17793
-2339,-62,17825
-2123,185,17473
-2099,463,17000
-2300,847,16577
-2163,1111,16419
-2187,996,16509
-2456,990,16820
-2343,986,17439
-2256,889,17812
-2432,889,17935
-2397,721,18041
-2566,596,18233
-2540,338,18359
-2691,-93,18422
-3032,-344,18440
-3019,-225,18781
-2921,62,19181
-2921,279,19183
-3036,41,18884
-3409,-171,18443
-3663,-83,17988
-3650,327,17415
-3556,868,17200
-3511,1444,17556
-3248,2202,18048
-3059,2717,18715
-3142,2520,19217
-3576,1677,19460
-4206,764,19183
-4809,185,18401
-5268,-143,17827
-5593,-371,17494
-5741,-300,17301
-5834,-107,17235
-5858,37,17184
-5918,-383,17232
-6306,-1312,17588
-6572,-1620,17988
-6361,-1407,18059
-6144,-795,17996
-5972,-3,17680
-6077,-192,17554
-6418,-677,17686
-6431,-629,17626
-6119,-187,17381
-5989,-248,16741
-6185,-952,16335
-6369,-1237,16091
