x,y,z
202,-412,17853
190,205,18079
144,-428,19110
119,181,18172
575,906,18350
603,-43,20537
342,158,21753
463,-15,22625
589,-527,23001
642,-551,23069
957,-381,23133
1121,-236,23207
772,-545,23284
392,-1115,22924
376,-1460,22380
110,-1769,22235
-30,-1941,22108
72,-1895,22130
69,-1982,22419
-202,-1894,22892
-31,-1741,22789
102,-1562,21838
9,-1259,20839
-79,-1103,19974
-212,-1043,19350
-352,-990,19051
-254,-927,18870
-51,-898,18806
-156,-965,18983
-355,-962,19302
-410,-799,19090
-633,-727,18197
-1033,-787,17357
-1159,-860,16924
-1273,-796,17010
-1103,-598,16997
-1035,-404,16586
-1156,-58,15976
-1343,111,15508
-1662,-217,15574
-1895,-774,16065
-2007,-1215,16340
-2134,-1583,16404
-2309,-1685,16289
-2394,-1451,16267
-2092,-968,15799
-1697,-557,15090
-1638,-240,14992
-1698,168,15187
-1681,412,15175
-1819,591,15132
-1966,895,14796
-1901,1237,14137
-1932,1369,13492
-2034,1193,13506
-2094,1106,13919
-2078,1330,14000
-1943,1460,13758
-2023,1534,13619
-2132,1731,13484
-2173,1731,13353
-2195,1861,13368
-1947,1905,13592
-1811,2051,13995
-1931,2321,14172
-1900,2384,13822
-991,2536,13140
-1820,2743,13102
-2058,2389,13355
-2260,2072,13654
-2328,2002,13944
-2190,1894,14141
-2047,2061,14147
-1864,2409,13998
-1731,2635,14076
-1606,2724,14206
-1625,2845,13873
-1740,2791,13305
-1907,2537,12686
-2165,2255,12433
-2223,2040,12786
-2168,2183,13617
-1853,2484,14331
-1773,2619,14681
-1693,2762,14547
-1803,2805,14056
-1949,2671,13635
-2221,2511,13199
-2510,2451,12833
-2696,2407,12636
-2893,2200,12516
-3059,1862,12539
-3060,1467,12741
-2789,1525,12922
-2324,2097,12992
-2065,2546,13334
-1951,2518,13801
-1943,2264,14179
-2145,1751,14618
-2340,1336,14549
-2520,902,14526
-2548,493,14756
-2439,585,14484
-2173,1119,13926
-2036,1647,13775
-2012,1956,14123
-2015,2071,14571
-1884,2007,15015
-1869,1724,15561
-1601,1493,16135
-1117,1524,16677
-877,1689,17527
-912,1716,16740
-993,1880,15907
-1808,1758,15782
-2615,1396,15064
-2953,1260,14648
-3095,1343,14520
-2948,1312,14402
-2447,1325,14195
-1896,1349,14187
-1519,1394,14674
-1546,1532,15422
-1740,1582,16543
-2082,1621,17431
-2319,1640,17607
-2374,1409,17321
-2502,1254,16627
-2467,1148,15673
-2376,905,14768
-2400,583,14489
-2666,167,14857
-2851,61,15188
-2805,288,15707
-2720,507,16466
-2362,587,16983
-2043,744,17112
-1894,769,16864
-2011,99,16315
-2433,-518,15561
-2916,-834,15332
-3106,-1037,15527
-3259,-935,15803
-3183,-752,16213
-2850,-544,16520
-2532,-230,16580
-2216,-93,16679
-2094,-11,16892
-1948,99,17264
-1814,160,17961
-1822,143,19133
-1556,113,20239
-1288,377,20588
-1100,563,20208
-1244,479,19483
-1519,89,18365
-1770,-162,17554
-2443,-747,17494
-2562,-749,17159
-2322,-522,16963
-1991,54,17152
-1189,777,17828
-385,1231,19125
47,1239,20571
162,747,21506
50,-31,21471
-338,-898,20675
-768,-1714,19642
-1041,-2176,18528
-1057,-2234,17570
-802,-1938,17329
-437,-1558,18000
210,-1174,18754
623,-829,19398
804,-654,20177
922,-488,20899
846,-187,20876
837,-296,20519
623,-639,20178
582,-638,19545
678,-656,19045
823,-585,18761
988,-632,18681
948,-749,19146
952,-858,19779
870,-980,20426
825,-1308,21096
590,-1343,21348
521,-1707,21139
386,-1771,20501
259,-1790,19430
146,-1903,18449
147,-1868,17863
146,-1731,17822
205,-1480,17947
344,-1065,18125
415,-1038,18627
334,-951,19102
482,-873,19379
530,-937,19940
606,-858,20436
636,-683,20569
714,-621,20488
601,-779,20369
264,-1081,20199
71,-1452,19956
-83,-1557,19675
-108,-1383,19405
-110,-1198,19445
-211,-1059,19516
-345,-1215,19570
-521,-1380,19411
-666,-1400,19096
-854,-1348,19092
-885,-1158,19120
-743,-956,19168
-699,-960,19441
-485,-974,19873
-405,-907,20241
-509,-860,20425
-515,-861,20268
-479,-713,19816
-527,-558,19574
-591,-593,19587
-668,-740,19663
-720,-924,19458
-803,-995,19310
-941,-1151,19429
-1181,-1510,19670
-1286,-1728,19510
-1347,-1629,18705
-1433,-1572,17842
-1524,-1797,17309
-1604,-2129,17367
-1671,-2251,17840
-1482,-2175,18406
-1261,-1968,18554
-1267,-1576,18151
-1309,-1362,17532
-1242,-1075,16741
-1249,-833,16195
-1329,-1006,16351
-1502,-1510,17516
-1537,-1838,18719
-1436,-1797,18956
-1572,-1424,18514
-1729,-961,17652
-1985,-666,16530
-2123,-406,14955
-2247,-84,13735
-2131,656,12638
-1848,1315,12390
-1866,1943,12991
-1725,2160,13548
-1734,2093,13794
-1894,1793,14140
-1982,1817,14464
-1853,1987,14326
-1883,1673,14040
-2080,1440,13193
-2253,1362,11894
-2269,1317,10836
-2197,1382,10519
-2357,1412,11424
-2284,1712,12471
-2078,1933,13055
-2147,1779,13403
-2157,1623,13476
-2039,1613,13249
-1988,1460,13294
-1880,1377,13310
-1824,1578,13191
-1865,1751,12926
-1806,1466,12812
-1774,1204,12883
-1644,1038,13451
-1566,892,14642
-1473,829,15618
-1462,807,16028
-1512,818,15967
-1538,720,15664
-1583,674,15319
-1645,855,14667
-1771,979,13887
-1842,870,13123
-1953,596,12383
-2007,302,12292
-2095,77,12699
-2211,-51,13232
-2219,177,13620
-2190,536,13939
-2371,646,14181
-2680,370,14358
-2883,-79,14474
-2981,-511,14266
-2802,-683,13956
