x,y,z
19757,-5709,-1860
18013,-4700,-1922
16519,-4360,-789
16268,-3953,906
16375,-3075,2371
15331,-2758,2987
13378,-2275,3889
10716,-1351,3646
8177,-626,2510
6716,701,1739
6046,1907,980
5836,2739,618
5104,3269,187
4336,4453,454
3458,5710,219
2341,5167,-734
2219,5553,-1113
1996,6808,-889
345,6865,-677
-1503,6428,-987
-3202,5467,-929
-4630,3368,-153
-3396,449,1363
608,-2332,3062
5874,-3276,4724
12357,-1932,5716
16896,-1827,6046
18808,-3376,5859
19723,-5734,6098
22158,-6939,6823
26010,-7676,7812
28915,-8139,7349
30006,-8018,3927
31691,-7508,896
32767,-6986,-763
32767,-7254,-1455
32745,-7518,-454
32767,-8308,1874
32484,-9078,4437
30811,-9468,5676
28984,-9117,5221
27779,-8122,4033
26187,-7124,3333
24525,-6535,3436
22942,-6620,2833
21581,-5980,2742
19178,-5353,2582
15684,-4979,1659
12161,-3992,632
10338,-2325,241
9843,-1256,5
9306,-185,-363
8182,883,-741
7846,1540,-749
7756,2382,-232
6607,3429,-299
5006,4482,-845
3695,5312,-847
2395,5719,-1051
952,6054,-1623
-244,6798,-1971
-1897,7740,-1883
-3996,7268,-1759
-5258,6287,-1151
-5590,5134,142
-4989,3478,1552
-2710,1078,2940
1565,-1399,4023
7927,-2414,4942
13074,-2652,4831
17279,-3355,4939
20065,-4226,4848
21838,-5587,4781
23195,-6350,4639
25111,-7603,4674
28899,-9264,5026
32767,-10046,5187
32767,-9937,5364
32699,-9443,4782
32763,-9105,3442
32767,-9218,2079
32766,-9641,1257
32767,-10222,1245
32346,-9889,1925
29145,-8950,2610
25492,-9059,4476
21905,-9146,6561
16811,-8590,6571
10853,-7318,3440
6951,-4613,-178
5173,-2127,-3075
5719,-212,-5355
7968,2079,-6400
8673,3841,-5350
7175,4088,-2951
4643,4223,-198
1887,4454,2077
142,4738,3628
-533,5610,4646
-1053,6457,3884
-1143,7332,2373
-1683,8205,1232
-2811,8222,468
-3434,7340,302
-2821,5928,1079
-1585,3820,1865
784,2403,2431
3231,1565,2777
3693,920,2732
1994,-156,2354
634,-2354,2249
2999,-6082,3438
10889,-10332,5878
22199,-11169,9094
30542,-10249,9585
32767,-9783,8642
32767,-10277,6575
32709,-10276,2849
32767,-10322,-630
32767,-11387,-3043
32766,-11819,-4227
32767,-10980,-5067
32767,-10333,-5351
32767,-10729,-3299
32767,-11308,-76
32227,-11036,2493
28285,-10484,4320
22920,-10066,5121
17776,-9506,5427
12304,-8476,4576
7873,-6475,1695
7956,-4324,-497
8964,-1867,-1267
8081,467,-1439
6230,1797,-791
3716,2476,530
715,3260,1500
-2404,4620,1129
-4063,6226,454
-4173,7478,113
-3584,8107,493
-3903,8199,1490
-5439,7659,1857
-6399,7191,1666
-6141,6710,1865
-5429,5492,2306
-3752,3151,2998
-314,1164,4057
3443,-289,4794
6358,-1652,4619
8125,-2367,3938
9388,-3333,2953
11411,-5591,3420
14375,-8193,4457
18706,-10459,5651
24115,-11137,7193
28639,-11641,7887
31633,-13009,6068
32767,-13164,3973
32767,-12240,2073
32739,-11933,-47
32767,-11624,-2055
32767,-11390,-2995
32766,-12122,-3131
32767,-12487,-2979
32705,-11802,-2538
30840,-11037,-1245
27099,-10600,928
25021,-10437,3831
23680,-10147,6566
21619,-10004,7252
18014,-9473,6195
11950,-8005,3893
7092,-5852,1254
4656,-4177,-284
3345,-2035,-1658
3164,264,-3000
4380,2186,-3350
5200,3507,-2712
5267,4341,-1522
4457,4729,-251
2441,5336,168
421,6090,-209
-619,7117,-933
-633,7752,-1190
-1071,8014,-944
-2585,7905,-437
-3727,7064,12
-4246,6070,971
-5029,4610,1978
-5325,2203,2414
-3207,-207,2532
1457,-1833,2947
6472,-2788,3991
10740,-3774,5347
14610,-5293,7247
18189,-7506,8927
23166,-9283,9272
29800,-9336,9537
32767,-9482,9932
32767,-9454,8182
32698,-9062,4583
32767,-8586,1090
32767,-8947,-1257
32766,-9605,-2159
32767,-9770,-1923
32763,-9782,-1258
32636,-9429,-139
32369,-9648,1728
31195,-9298,3071
28419,-8627,3473
24253,-8319,3080
19735,-7581,2532
15648,-6922,1927
11435,-5590,484
8651,-3747,-1567
7262,-1810,-3348
7500,-1,-3879
8500,1168,-2529
8740,1859,-478
8505,2138,1520
7545,2640,3060
5567,3312,3719
3216,3980,3589
1335,4846,3024
114,5639,1845
-544,6307,738
-1468,6801,371
-2319,6470,787
-2244,5526,1808
-2153,4553,3229
-2955,3010,4278
-3778,1096,4701
-3208,-775,4747
284,-3502,5074
8177,-5153,6764
15561,-5782,7830
19156,-6423,7291
17794,-6622,4294
16295,-7414,2534
18010,-10374,2782
25034,-11840,4409
32566,-12813,5158
32767,-13389,3945
32659,-12382,980
32749,-11425,-206
32767,-11821,-3086
32766,-11565,-5847
32487,-11751,-6953
30834,-11473,-7025
28553,-10300,-5657
26929,-10348,-1882
26057,-10762,2636
23271,-10541,5684
19419,-9851,6352
15965,-9143,5199
12035,-7900,3017
7115,-5806,-486
5488,-3153,-3146
7001,-1565,-3735
9325,1,-3082
9735,1036,-1598
8664,1703,422
6797,2356,2389
3938,2954,2705
835,4010,1511
-1017,5762,28
-1650,6789,-955
-1978,6925,-1266
-3086,7402,-1210
-4761,7068,-1140
-5603,6128,-670
-5607,5376,355
-5476,3607,1603
-3725,1063,3204
612,-853,4964
5066,-1991,6316
8664,-3071,7358
12136,-3864,7801
12931,-5286,7400
12099,-7566,6091
14480,-10310,5178
22203,-11772,6661
30951,-12557,7959
32767,-12555,7184
32730,-11924,4132
32712,-11507,91
32767,-10995,-3590
32767,-11039,-6065
32766,-10653,-6615
32767,-10881,-5791
32767,-11296,-3910
32532,-11198,-1366
30928,-10965,1198
27770,-10422,3332
23660,-10020,4367
19756,-9961,4537
15995,-9251,3358
12512,-7882,927
8378,-5494,-2150
5847,-2078,-4045
4857,-378,-3932
5297,702,-2438
6181,1433,-123
6409,2022,2169
5070,2695,3379
2964,3537,3679
821,4379,2976
-747,5322,1673
-1675,6225,387
-2746,6658,-919
-3833,6944,-1875
-4067,6576,-1997
-3315,5238,-1003
-2225,3315,329
-189,1338,1662
2153,-270,2839
3697,-1906,3473
5718,-3302,4184
6939,-4963,4328
9428,-7617,4489
13938,-9373,4602
21704,-10341,5498
30602,-10899,6630
32767,-11189,6364
32755,-11014,5233
32706,-10761,3564
32767,-10585,507
32767,-10514,-2336
32765,-11314,-3088
32759,-11771,-3163
32015,-11221,-3487
30754,-10419,-2503
29795,-9835,-503
28851,-9785,2115
27285,-9873,3953
24259,-9534,4063
18922,-8716,2491
12703,-7721,155
7403,-5998,-2945
3513,-3191,-5983
3160,-415,-7799
5388,1449,-7024
7198,2495,-4182
7129,2324,-847
6304,2462,2135
4983,2952,4148
3076,3321,4886
1290,4459,4477
-205,5280,3403
-1915,5968,2173
-3394,6288,1097
-4005,5883,783
-3819,5044,1429
-3749,3377,2404
-2815,1159,3648
78,-889,4780
4634,-2348,5857
9576,-3750,6360
14325,-4803,6140
17810,-5815,5526
19548,-6592,4275
22007,-8082,3577
26464,-8792,3720
31006,-9038,3586
32767,-9539,2698
32767,-9936,1711
32729,-10060,942
32767,-10133,145
32767,-10356,-445
32766,-10571,-1252
32722,-10679,-1372
30567,-10849,-676
26774,-10258,48
23714,-9237,785
20446,-8193,1100
17874,-7313,1520
15881,-6220,1901
14326,-5414,1739
11965,-4206,1182
8632,-2245,-162
5681,-902,-937
3715,345,-1453
3070,1899,-1775
3303,3027,-2204
4045,3861,-2554
4702,4835,-2415
5073,5577,-1845
4532,5770,-1196
3285,5984,-692
1477,6341,-251
90,6239,37
-633,5757,210
-1221,5134,549
-1851,4182,1219
-2886,2720,2078
-3380,573,2460
-2318,-1972,2769
1469,-4044,3807
5886,-5911,4378
10372,-7351,4662
14549,-8464,4867
20092,-9323,5852
24740,-10531,6303
28061,-11333,5407
31948,-11585,3833
32767,-12379,2324
32747,-13254,808
32742,-13036,-483
32767,-12628,-2782
32767,-12630,-5015
32766,-12809,-5517
32754,-13275,-4883
30763,-12957,-4369
26168,-11822,-3335
22509,-11101,-1806
19909,-10400,-454
17667,-9570,28
15207,-7784,-496
12727,-6362,-1607
11249,-5087,-2104
10084,-3361,-1784
7540,-2033,-1765
4532,-719,-1839
3489,481,-1034
3685,1298,-136
4455,2507,672
4770,3597,1555
3937,4149,1752
2870,4735,1859
2101,5067,2135
1153,5315,2563
-137,5412,3057
-1278,4889,3356
-1890,4012,3652
-2506,2904,3680
-3485,1527,3332
-4136,65,2897
-2199,-2398,3091
3120,-5668,3841
10909,-6835,5397
18100,-7534,6047
23926,-8137,5484
27830,-8522,3876
31078,-8869,1891
32767,-9342,930
32767,-10360,298
32731,-11176,-581
32767,-10967,-1468
32767,-10745,-2703
32766,-10860,-3330
32767,-11016,-3105
32634,-11490,-2117
30253,-11145,-879
25947,-10355,7
22351,-9550,387
20039,-8503,892
18002,-7257,1084
15994,-6240,828
13470,-4966,730
9668,-3406,121
5328,-1701,-765
2796,-164,-1044
1965,1443,-758
1765,2738,-220
2143,3325,600
2764,3961,1490
2501,4665,1745
1548,5347,1480
185,5939,1155
-1308,6444,706
-2169,6584,204
-2295,5913,115
-2356,4840,220
-2186,3657,420
-1260,1703,990
1896,-541,1742
5661,-2106,2198
9597,-3580,2690
12664,-4680,2945
15006,-6367,3083
18355,-7723,3389
22817,-8540,4103
25953,-9810,3351
30810,-10424,3135
32767,-10796,3677
32767,-10514,3809
32716,-10387,2437
32767,-10477,192
32767,-10727,-1489
32755,-11144,-2197
31368,-10836,-3190
28016,-9638,-4069
24611,-8226,-3895
21246,-7503,-2697
18657,-7115,-1157
17296,-6318,447
15639,-5470,1531
12694,-4185,1092
8778,-2847,15
