x,y,z
-3061,2437,2168
-3240,2205,2846
-3115,1369,4207
-3100,112,6491
-3275,-574,8998
-2975,-360,10499
-2456,-13,10948
-2389,383,10857
-2605,923,10178
-2228,1388,10097
-1815,1698,10807
-1400,1906,11584
-940,2074,12322
-860,1764,13677
-866,973,15424
-639,668,16960
-458,1125,17397
-197,1450,17331
-345,1243,18109
-225,645,18717
-191,-54,18599
-803,-479,18134
-760,-784,17371
-415,-765,16963
-619,-219,17278
-362,187,18017
75,169,19286
167,-218,20742
558,-744,22023
388,-1080,22204
475,-886,22802
682,-770,23533
498,-1054,23573
153,-1661,23694
137,-2502,23784
-41,-2769,24084
-81,-2651,24314
143,-2083,24023
369,-1398,23013
425,-612,21530
552,169,20116
731,620,19097
1083,995,18014
951,1073,17754
420,-19,19405
555,-1510,21848
525,-2126,22984
371,-2360,22873
89,-2770,22387
-315,-3096,21560
-589,-3016,21286
-443,-2747,22209
-49,-2391,23364
249,-2059,24235
324,-1471,25122
973,-976,25897
1318,-545,26186
1393,-313,26382
1535,-840,26308
1228,-1849,25563
991,-2383,24578
962,-2618,23627
855,-2597,22952
818,-2524,22656
894,-1882,22246
1243,-998,22300
1969,-177,22548
2212,745,21542
1939,968,19747
1679,865,18921
1229,903,17957
988,660,16768
510,-145,15943
-155,-1348,15328
-593,-1906,15221
-705,-1887,15025
-757,-1922,14787
-671,-1971,14226
-867,-1500,13663
-1106,-723,13197
-930,-97,12510
-812,266,11929
-960,147,11615
-1236,-266,11209
-2231,-111,10680
-2227,594,9494
-2017,1127,8796
-1891,1410,8493
-1934,1811,7928
-1862,2386,7032
-1776,2644,6244
-1874,2730,5918
-1857,2590,5465
-1776,1814,5309
-2364,845,6147
-2773,155,7321
-2616,-487,8355
-2510,-1108,8728
-2515,-1321,8437
-2534,-1195,8176
-2422,-890,8655
-2219,-664,9802
-1697,-587,10831
-1596,-345,11442
-1407,226,11672
-1037,933,11733
-873,1309,12485
-1033,1343,13614
-894,1557,13954
-666,1684,13900
-604,1323,14083
-685,998,14267
-869,959,14282
-769,1025,14467
-719,1033,14953
-619,701,15708
-419,482,15620
-597,250,16057
-627,-80,17062
-384,-256,18182
-218,-335,18996
-124,-450,19020
-317,-501,18516
-602,-737,18055
-671,-1092,17383
-705,-1027,17021
-458,-722,17474
113,-408,18256
780,12,19814
633,50,20538
874,82,20758
876,-477,21691
641,-1090,22380
554,-1430,22406
441,-1629,22024
432,-1679,21503
532,-1601,20833
597,-1259,20458
643,-1301,20601
834,-1312,20158
1109,-609,19466
1455,-242,20306
1862,-285,22114
2298,-194,23125
2278,-116,23273
1957,-296,23105
1762,-729,22942
1597,-1439,22687
1135,-1907,22255
992,-2060,22595
1336,-1760,23035
1634,-1211,23443
2063,-919,23959
2445,-472,24023
2707,39,23779
2882,354,23672
2860,433,23770
2690,106,23866
2489,-491,23728
2025,-1175,23322
1692,-1643,22866
1598,-1907,22430
1602,-1946,22334
1592,-1521,22105
1653,-1223,21865
1580,-1094,22027
1724,-607,21952
2101,-188,21239
2110,181,20473
1942,302,19566
1558,4,18474
1261,-388,17504
750,-562,16888
338,-529,16967
523,-257,16923
693,429,16206
733,860,15711
518,1192,15596
197,1134,15335
-86,447,15017
-433,76,14005
-792,37,12467
-1254,-117,10895
-1845,39,9568
-2345,11,8463
-2727,-147,7430
-3111,-324,6533
-3302,-106,5853
-3364,704,5405
-3231,1570,5412
-2900,2359,5848
-2517,2645,6938
-2326,2791,8298
-2000,3082,8750
-1927,2976,8561
-2139,2500,8204
-2444,2176,7880
-2532,2044,7932
-2322,1824,8374
-2116,1917,8959
-1885,2044,9663
-1550,2068,10883
-1248,1942,12300
-939,1811,13522
-643,1821,14246
-371,2065,14262
-347,2266,14211
-248,1986,14489
-147,1811,14942
-31,1724,15640
32,1164,16550
201,754,16807
159,826,16047
-407,580,15278
-982,61,15172
-1046,-432,15750
-828,-421,16795
-175,149,17643
147,773,17021
726,1265,17575
895,901,19824
885,-89,21958
734,-1330,23295
164,-2280,23589
-309,-2710,23051
-658,-2698,22111
-747,-2280,21540
-578,-1432,21118
-254,-907,20903
-245,-677,21012
-93,-657,21497
228,-336,21817
638,530,21925
1005,1317,22303
1381,1479,22858
1313,1230,23341
1118,616,24051
949,-117,24406
852,-635,24344
791,-917,24325
1036,-909,24537
1620,-439,24789
2072,308,25448
2398,792,26201
2798,1012,26459
2872,1010,25867
2662,513,25107
2309,-523,24389
1980,-1417,23800
1588,-1877,23268
1378,-2057,22611
1130,-1728,21837
960,-1319,21917
1163,-1127,21998
1254,-668,21227
1344,-412,20274
1488,203,19082
1355,751,18114
1019,486,18061
874,573,17240
691,879,15694
450,872,14513
216,803,13807
-262,520,14099
-554,-57,14583
-785,-114,13932
-1009,209,12239
-1343,371,10774
-1545,799,9659
-1482,1579,8531
-1388,2085,7535
-1288,2312,7094
-1496,2493,7371
-1476,2523,8083
-1299,2523,8847
-1273,2546,9335
-1304,2457,9276
-1260,2336,8606
-1416,2217,7548
-1728,1932,6883
-1936,1346,6672
-2265,850,6581
-2205,472,7137
-2009,282,7935
-1744,543,8861
-1344,1369,9606
-864,2036,10324
-529,2271,11285
-345,2015,12149
-522,1718,12862
-456,1345,13567
-368,750,14173
-395,640,14857
-434,518,15774
-369,157,16476
-483,272,16452
-430,608,16134
-434,886,16536
-424,1095,17560
-133,1174,18152
-60,1023,17581
-260,848,16538
-515,530,16037
-877,250,15945
-778,444,16335
-517,695,17373
-469,453,17711
-602,-112,18774
-987,-819,19330
-1127,-1634,19327
-939,-2292,18632
-1156,-2644,17628
-1423,-2922,17270
-1131,-3230,17973
-603,-3203,19777
-48,-2650,21452
497,-2226,22426
905,-1806,22871
1001,-1418,22859
879,-1269,22795
751,-1401,22544
541,-1546,21965
492,-2009,21537
449,-2361,21902
823,-2232,22716
1342,-1348,22985
1621,-566,23083
1787,-283,23586
1891,-298,24367
2068,-303,24836
1955,-120,24503
1648,-325,23997
1254,-536,22963
850,-984,21912
336,-1740,21509
-28,-2167,21532
-39,-2657,22087
25,-2645,22433
416,-1894,22617
897,-1038,22627
1187,-663,22609
1149,-750,22338
1058,-1040,22197
988,-1227,22354
1166,-1210,22627
1315,-1240,22766
1333,-1540,22901
1298,-1808,22580
1093,-1191,21698
1464,-877,21247
1557,-385,20404
1451,266,19306
1434,343,18591
1203,277,18198
994,430,17585
846,498,16895
782,768,15906
438,953,14682
58,903,13771
-219,693,13321
-647,310,12837
-1154,-377,12739
-1660,-996,12823
-2120,-1150,12497
-2247,-973,11896
-2305,-537,10511
-2566,228,8784
-2543,788,7563
-2391,1145,6931
-2337,1612,7351
-2417,2091,8075
-2073,2335,8394
-1958,2771,8493
-1844,3134,8238
-1874,3174,7492
-2028,3061,6843
-2214,2672,6571
-2256,2282,6821
-2177,2009,7439
-2038,1982,7625
-1928,2076,7723
-1911,2202,8403
-1578,2232,9184
-1294,2054,9988
-1198,1867,10643
-1015,1715,11469
-766,1513,12773
-623,1172,14472
-543,783,16080
-332,679,16330
-364,677,15803
-517,563,15534
-549,739,15390
-502,970,15503
-491,1327,15517
-175,1511,15304
25,1583,15456
19,1329,16040
-167,649,16920
-486,-97,17129
-978,-640,16609
-1396,-772,16334
-1143,-605,16807
-1201,-324,17224
-556,399,17853
284,638,19578
477,593,20888
543,372,21665
655,31,22407
906,-308,22815
940,-632,23128
683,-1211,23776
316,-2132,24173
52,-2628,24002
-28,-2722,23355
69,-2428,22220
229,-1746,20724
430,-1031,19578
842,-290,18803
1266,367,18334
1515,561,18818
1499,-162,19837
1288,-1372,20765
1008,-2474,20851
647,-2770,20423
545,-2176,20956
968,-1301,21712
1346,-664,21773
1153,-527,21625
763,-1208,21754
325,-1827,21707
118,-1976,21758
286,-1753,21850
566,-1508,22084
779,-1403,22780
942,-1198,23713
1187,-1375,24591
1138,-1713,25082
1189,-1995,25325
1252,-2132,24920
1273,-2031,24134
1289,-1984,23293
1164,-2124,23140
973,-2074,22964
927,-1964,22799
1016,-1894,22332
1043,-1138,21044
1202,-496,19705
1274,-203,18900
1100,-130,18520
791,-366,18479
477,-540,18405
246,-560,17602
71,-470,16519
-108,-258,15228
-317,-113,13739
-685,11,12696
-843,475,12097
-931,790,11649
-1083,790,12066
-1071,925,12700
-997,847,12682
-1175,995,11789
-1450,1274,10613
-1629,1267,9594
-1809,1348,8757
-2071,1556,7970
-2142,1539,7410
-2304,1594,7408
-2297,1646,7858
-1878,1762,8632
-1716,1920,9401
-1797,1598,10180
-1964,982,10596
-2187,636,10310
-2444,346,10172
-2486,-71,10286
-2490,-140,10349
-2367,74,10918
-2065,425,11949
-1736,833,12869
-1477,1162,13462
-1281,1424,13528
-1244,1536,13544
-1331,1293,13838
-1258,829,13962
-1115,438,13792
-1075,557,13210
-807,1005,13060
-530,1113,13976
-252,1277,15426
20,1443,16505
144,1676,17423
383,1889,18003
656,2051,17642
659,1906,16437
210,1548,15189
-210,889,14477
-441,-108,14773
-812,-563,15815
-914,-438,16982
-456,-242,18030
-298,121,18271
246,995,17652
718,1405,17288
603,1404,16908
252,1026,16846
-155,41,17732
-237,-1079,19225
-458,-1762,20138
-453,-1897,20453
-159,-1908,21174
141,-1840,21924
576,-1364,22103
926,-794,21851
1241,-381,21311
1253,-314,20853
1116,-640,21026
1092,-1373,21822
966,-1954,22589
1068,-1605,22766
1336,-1053,22784
1486,-601,22512
1556,-43,22096
1475,273,21513
1399,330,21136
1281,233,21208
1233,1,21251
941,-438,21106
704,-750,21146
551,-1087,21565
560,-1512,22385
752,-1526,22926
997,-1374,23153
1179,-1262,23502
1344,-1020,23692
1554,-599,23632
1652,-271,23189
1492,-460,22932
1295,-473,22630
1570,-103,21867
1778,130,21389
1542,23,21537
1588,-347,21979
1377,-519,21858
1287,-416,21295
1445,-89,20279
1274,206,19157
1075,475,18208
1139,359,18060
856,-16,18029
570,134,17503
465,362,16686
291,238,15944
94,168,15548
-112,395,15176
-116,537,14698
-177,717,13859
-245,931,13063
-429,932,12819
-593,940,12522
-773,1170,11857
-949,1239,11325
-1184,1257,11171
-1289,1297,11478
-1101,1492,11849
-902,1697,11625
-908,1878,10906
-957,2147,9870
-1087,1953,9054
-1523,1503,8501
-1907,923,8273
-2188,446,8059
-2223,352,7740
-2239,490,7840
-2162,752,8237
-1876,1007,8455
-1618,1222,8426
-1627,1495,8424
-1546,1691,8431
-1377,1708,8647
-1331,1601,9349
-1303,1407,10493
-1278,813,11991
-1124,431,12838
-1020,705,12739
-742,1140,12556
-443,1434,12778
-452,1468,13441
-177,1547,14184
304,1850,14640
587,2004,14872
538,2090,15503
221,1788,16497
64,1252,16798
-116,930,16479
-108,1301,15816
253,2498,16280
517,2446,16203
1307,4032,17551
1568,3696,17653
618,2376,17553
-59,172,17523
-880,-1492,17606
-1498,-2152,17706
-1462,-1921,17767
-1070,-1121,17893
-590,-358,18363
-185,-134,19530
257,-696,21207
468,-1170,22528
523,-1365,22979
690,-1440,23143
816,-1403,23277
916,-1427,23440
856,-1447,23408
521,-1816,23308
727,-1883,23600
663,-1271,22410
1265,-467,21889
1586,621,22424
2094,1190,22866
2226,1136,22602
1755,653,21202
1108,-30,19362
763,-609,17755
561,-822,17160
825,-623,17997
1336,-422,19580
1178,-556,21141
1542,-1021,22435
1584,-1154,23457
1314,-1176,22585
870,-1431,20736
300,-1434,18660
3,-1441,17006
-70,-1463,16030
-428,-1582,16305
-441,-1935,17729
-168,-1736,19583
413,-1341,21365
804,-928,22250
833,-629,22124
643,-829,21863
347,-1061,21528
227,-1251,21010
52,-1354,20417
-127,-1636,20013
-299,-1942,20126
-348,-2255,21140
40,-2077,21762
354,-1548,21834
518,-1194,21406
435,-773,20704
279,-665,20019
193,-576,19275
112,-551,18449
13,-704,17813
98,-416,17305
203,-259,17387
189,-65,18294
274,248,18846
357,329,18662
379,518,17590
168,670,16814
201,796,16185
170,1183,15149
134,1283,14382
-33,1168,13907
-406,904,13536
-727,294,13611
-902,10,13420
-1023,227,12716
-1080,574,11918
-1145,998,10916
-1370,1215,10058
-1568,1365,9092
-1823,1673,8242
-1798,1999,7868
-1693,2152,7823
-1730,1959,7954
-1891,1723,8405
-1946,1663,8530
-1992,1663,8435
-1971,1553,8042
-2082,1344,7653
-2149,1212,7195
-2451,785,7209
-2609,234,8044
-2159,-23,9118
-1704,107,10686
-1508,197,13067
-1284,238,15366
-939,287,16546
-670,514,16455
-603,456,16395
-1018,36,16437
-1220,-340,16709
-1035,-152,16270
-1016,383,15452
-1146,591,15347
-1234,459,15973
-1318,472,16779
-1024,449,17316
-720,645,17399
-553,795,17390
-827,628,16031
-746,705,15730
-633,692,16282
-712,357,17077
-928,-382,18147
-726,-1139,19572
-614,-1440,20885
-407,-1657,21537
-392,-1672,21549
-474,-1607,21062
-640,-1613,20348
-664,-1566,19773
-566,-1176,19449
-156,-725,19383
349,-451,20239
615,-695,22040
599,-1415,23753
478,-1777,24908
534,-1538,25382
557,-1154,25393
505,-919,25051
539,-885,24591
662,-942,24463
758,-905,24660
975,-671,24620
1251,-248,24465
1517,255,24439
1705,594,24359
1472,407,24392
1220,39,24378
985,-505,24075
572,-1179,23274
150,-1847,22446
-219,-2338,21669
-301,-2383,21058
-227,-2039,20469
20,-1452,19758
184,-786,19057
257,-333,18544
199,-63,18018
55,-32,17428
-177,-334,17172
-424,-647,17007
-646,-953,16718
-777,-955,16545
-674,-535,15883
-563,-66,14995
-418,415,14634
-266,867,14822
-142,1231,15251
25,1655,15220
-84,1799,14481
-420,1636,13548
-719,1521,12624
-1028,1421,11717
-1395,1250,11293
-1497,938,11274
-1580,837,11254
-1588,1118,11012
-1558,1489,10898
-1370,2027,10896
-1281,2567,10682
-1345,2706,10607
-1466,2529,10538
-1594,2225,10348
-1841,1907,9929
-2122,1574,9687
-2299,1312,9467
-2269,1304,9058
-2306,1313,8686
-2381,1266,8776
-2226,1202,9458
-1962,1352,10313
-1587,1650,10995
-1295,1905,11448
-1069,2019,11934
-958,1742,12501
-1035,1276,12873
-1268,999,13284
-1434,749,14022
-1517,483,14287
-1448,451,14243
-1263,609,14480
-970,683,15118
-639,576,15905
-521,510,16508
-584,620,16732
-706,514,17135
-787,-129,17778
-782,-495,18078
-641,-304,17993
-336,99,18186
-394,519,17427
-279,859,17368
-178,884,17987
-139,632,18989
-6,-40,20256
65,-663,21424
196,-980,22469
332,-887,22934
310,-533,22665
229,-63,21994
37,-227,21692
-192,-772,21674
-555,-1511,21838
-652,-1825,22045
-443,-1440,22068
-8,-1028,22325
330,-767,22664
519,-658,22665
464,-717,22578
307,-1120,22561
153,-1300,22264
88,-1309,21907
90,-1190,21284
57,-1050,21114
205,-993,21188
399,-955,21276
444,-851,21475
496,-820,21759
376,-894,22132
341,-968,22356
446,-862,22159
557,-573,22022
688,-378,21924
770,-236,21542
743,-35,20998
805,46,20749
693,-50,20811
578,-369,20846
513,-598,20744
425,-597,20396
462,-12,19251
482,342,18793
274,611,18338
125,675,18322
-78,508,18274
-133,540,17825
-127,766,17125
-6,1124,16334
-100,1454,15444
-354,1383,14946
-676,1119,14439
-993,995,13596
-1175,1045,12725
-1298,1174,11997
-1381,1301,11417
-1403,1370,10893
-1476,1499,10471
-1478,1726,10011
-1371,2260,9402
-1429,2568,9412
-1359,2423,9813
-1347,2339,10234
-1464,2386,10177
-1626,2156,9759
-2010,1752,9193
-2470,1403,8716
-2794,1101,8262
-2943,899,8209
-2946,771,8518
-2850,846,8954
-2702,984,9544
-2539,1183,10101
-2393,1430,10692
-2322,1516,11365
-2168,1649,12096
-1909,1627,12799
-1861,1493,13327
-1782,1392,13908
-1672,1124,14650
-1470,906,15389
-1492,440,16106
-1372,229,16850
-1240,264,17153
-1025,570,17093
-798,914,16914
-576,1078,16763
-16,1481,16706
-350,1147,16776
-113,1227,15736
-71,1336,16736
47,1074,17633
-208,847,18314
-396,399,18825
-473,201,18901
-433,-170,18448
-513,-620,18252
-415,-853,18841
-475,-1062,18667
-217,-549,18903
126,4,20064
363,233,20853
403,260,20912
398,-64,21084
424,-312,21444
631,-431,21850
722,-285,22249
918,-152,22603
1168,-233,23034
1051,-456,23139
850,-540,22709
657,-647,22133
638,-592,21845
836,-296,21530
1145,198,21474
1471,503,21866
1502,599,22649
1407,567,22877
1070,425,22260
714,133,21548
458,-90,20860
198,-438,20396
-119,-834,20362
-166,-819,20614
71,-420,20979
317,-14,21441
561,361,21570
680,637,21501
626,577,21319
563,340,21206
595,117,21229
596,88,21069
503,199,20731
166,83,20170
55,334,18956
364,384,20050
206,662,20431
326,1009,19921
317,1093,19307
152,1220,18145
-91,1485,16830
-162,1883,16034
-96,2116,15161
-260,2313,14683
-386,2415,14201
-484,2444,13376
-631,2470,12378
-885,2490,11291
-1033,2472,10254
-1163,2419,9381
-1513,2171,9174
-1848,1838,9226
-1824,1448,9610
-1726,1069,10385
-1746,710,11201
-1729,446,11413
-1754,493,10725
-1936,473,9545
-2216,168,8627
-2369,-150,8086
-2400,-251,7750
-2328,-153,7574
-2271,-155,7613
-2344,-266,8220
-2325,-292,9190
-2028,-24,10018
-1714,396,10848
-1600,512,11782
-1466,716,12410
-1379,1165,12396
-1412,2022,11887
-1212,2729,11868
-805,2499,12853
-696,1670,14084
-796,779,15334
-577,155,15967
-510,156,15881
118,1268,16619
-706,-60,16314
-256,1452,16285
489,1053,17878
658,750,19169
795,517,20252
878,226,21075
1095,513,20765
1021,732,19955
1021,591,19235
552,168,18785
382,-219,18105
451,-765,18842
358,-686,20048
529,-424,20879
811,21,21499
1204,309,22202
1560,196,23306
1639,-292,24462
1343,-767,25279
1043,-977,25459
789,-1202,25018
543,-1545,24554
501,-1960,24448
661,-1945,24312
1252,-1159,23882
1863,-40,23340
2277,952,22662
2463,1405,21385
2162,1024,20349
1846,90,20074
1945,-573,19882
2061,-954,19929
2047,-844,19898
1912,-555,20087
1721,-24,20089
1515,333,19959
1387,360,19965
1349,518,19710
1261,821,19343
1136,796,19275
981,659,19205
715,400,19187
480,106,19281
388,0,19301
146,-5,18649
375,409,17309
627,831,17344
669,820,18356
580,787,19022
637,606,19167
335,216,18726
155,-11,18085
56,44,17293
268,243,16935
92,421,16577
78,709,15824
-10,837,15232
-368,597,14596
-767,212,13965
-1090,-300,13413
-1368,-511,12708
-1497,-658,12124
-1573,-875,11487
-1642,-883,11233
-1795,-869,11555
-1756,-1015,12058
-1797,-1090,12112
-1998,-1053,11747
-2239,-1267,11232
-2373,-1285,10178
-2563,-1023,8773
-2863,-817,7650
-3020,-705,6963
-2939,-721,6736
-2728,-756,7417
-2255,-424,9011
-1346,-83,10679
-671,105,12345
-331,537,13707
94,1000,14159
469,1566,13743
424,1858,12893
190,1102,13006
208,333,14179
490,143,16090
1624,945,18666
959,221,18954
1207,1573,17949
1255,1479,17677
642,1549,16585
385,1084,16000
28,539,16349
-197,50,16768
77,16,16833
581,463,17502
937,871,18158
1741,1733,17913
2482,2199,18916
2683,2403,20050
2799,2300,20629
2636,1771,20835
2234,1046,20661
1841,149,20208
1431,-704,19659
1019,-1063,19275
983,-1072,19002
967,-951,19484
1132,-720,20754
1355,-370,21481
1509,72,21405
1657,670,21015
1787,1340,20422
1673,1497,19886
1334,1088,19754
1090,656,19759
1112,410,19656
1107,138,20030
1114,-110,20834
1139,-153,21374
1160,-87,21471
1265,18,21597
1343,-20,21690
1376,-339,21893
1373,-557,22219
1439,-591,22125
1457,-449,21504
1283,-277,20717
1232,-200,20128
1173,-341,20012
1203,-466,20070
1308,-420,20124
1378,-519,20299
1481,-448,20414
1441,-350,20153
1410,-356,19528
1266,-337,18865
1238,-159,18242
1399,239,17557
1490,943,16883
1610,1335,16511
1629,1550,16118
1677,1695,15631
1618,1367,15426
1372,933,15348
1256,621,15472
823,102,16292
547,-437,17127
581,-297,17181
721,185,16684
669,826,15860
658,1360,14755
778,1731,14050
602,1870,13780
456,1825,13610
368,1646,13456
15,1293,13209
-248,998,13278
-317,1270,13248
-258,1651,13110
-172,1790,13012
-151,1938,12778
-221,1809,12227
-401,1572,11670
-505,1405,11047
-736,1444,10250
-934,1407,9580
-1010,1529,8996
-1163,1962,8585
-1164,2237,8700
-1044,2262,9039
-1068,1867,9704
-1206,1083,10735
-1378,631,11752
-1462,547,12216
-1479,548,12076
-1557,432,11759
-1800,176,11746
-1721,-233,12365
-1403,-331,13435
-907,330,14611
-121,1595,15437
495,2718,16274
1024,3483,17008
1335,3654,17606
1412,3552,17874
1347,2864,17983
1181,1552,18517
714,334,18458
440,-432,19087
239,-949,20263
336,-965,21265
578,-317,21233
891,558,20927
1242,1253,20923
1615,1812,21265
1742,1816,21808
1549,1205,21916
1122,434,21587
534,-588,21358
107,-1423,21308
-204,-2042,21489
-298,-2295,22113
-108,-1914,22448
73,-1357,22650
165,-825,22611
377,-296,22353
712,163,21843
711,385,20967
551,111,20189
308,-189,19572
96,-482,18972
-87,-820,18689
-187,-761,18530
-148,-381,18611
166,173,18918
742,760,19248
1126,899,19656
1358,700,20248
1390,524,20748
1316,327,21234
1144,-114,21649
921,-302,22140
750,-326,22827
976,-270,23317
1381,329,23174
1867,889,22709
2045,1269,22263
2036,1355,21763
1758,769,21485
1356,-6,21538
946,-509,21065
680,-926,20016
374,-1046,18700
272,-333,17292
208,463,15962
527,1037,15389
704,1477,15044
747,1766,14404
737,1632,13743
290,1310,13697
-142,932,13628
-507,485,12979
-871,323,12092
-1091,347,11164
-1290,482,10183
-1383,994,9263
-1312,1737,8423
-1179,2177,7701
-1195,2390,7353
-1277,2257,7549
-1402,1953,8115
-1504,1557,8541
-1753,1136,8515
-2241,815,8493
-2785,457,8275
-3087,125,8070
-3115,-15,8145
-2979,291,8058
-2489,645,8002
-1903,1128,7907
-1503,1776,8593
-1062,2132,10106
-704,2082,12334
-325,1737,14761
-205,1260,16075
-411,660,16689
-543,5,16943
-666,-94,17044
-385,30,17067
-66,345,17641
327,1081,18468
1044,2110,19425
1138,1912,20028
1265,1664,19808
1197,1336,19802
921,1198,19369
802,1150,19028
794,891,19311
767,798,19860
769,1054,19704
1102,1318,18558
1120,763,17835
1007,-21,18545
1048,-252,20104
1331,-448,21748
1459,-486,22730
1466,-326,23157
1514,52,23337
1426,578,22919
1211,857,22306
748,608,21555
438,283,20639
284,334,19677
332,636,19110
536,1138,18535
863,1685,17980
1209,1857,17753
1317,1400,18598
1087,303,19587
676,-703,19726
464,-1239,19163
417,-1470,18461
512,-1260,17772
735,-737,17302
996,-179,17394
1266,135,18003
1486,221,18571
1505,348,18995
1629,635,19300
1670,787,19686
1709,983,19912
1717,1293,20126
1794,1457,20535
1831,1667,20792
1785,1444,20841
1408,839,21070
997,121,21773
901,-185,22036
1099,-30,21793
1313,377,21393
1452,961,20839
1503,1417,20584
1470,1518,20807
1461,1457,20961
1369,1331,20762
1125,1205,20296
752,883,19879
449,760,19785
317,679,19884
314,369,20114
351,187,19746
171,185,18852
15,55,17510
-60,-90,17556
-160,10,16856
-263,240,15776
-560,461,14282
-644,790,13039
-977,1141,11701
-1264,1045,10707
-1555,775,9927
-1918,533,9342
-2164,187,9352
-2124,-36,9876
-2193,219,10387
-2087,543,10727
-1878,1014,10456
-1805,1378,9356
-2015,1343,8505
-2219,939,8291
-2465,303,8236
-2699,25,8128
-2696,33,8260
-2425,135,8881
-2135,498,9733
-1683,1070,10477
-1270,1651,11020
-1110,2049,11329
-1169,2038,11811
-1289,1536,12502
-1341,1020,13390
-1541,648,13752
-1458,357,13764
-1434,97,14121
-1289,103,15180
-898,157,16598
-217,754,17556
343,1813,18163
727,2334,17138
856,3013,18254
1051,2820,18190
707,2485,17346
548,1700,17086
355,1103,17138
10,518,17484
-151,-27,18605
-429,-556,19087
-335,-348,19173
-126,-90,19673
46,318,19775
430,924,19409
785,1315,19398
818,1098,19963
852,958,20046
643,618,19524
175,-74,19436
-137,-646,19715
-311,-1079,19827
-465,-1426,20281
-237,-1089,21002
250,-379,21382
435,255,21348
381,518,20996
160,649,20383
-65,519,19913
-134,175,20254
-70,-160,21191
-2,-406,22229
159,-442,23277
296,-497,23757
594,-442,24385
985,27,24695
1413,427,24789
1515,600,24636
1279,342,24566
1050,-153,24716
841,-632,24514
674,-877,23819
683,-666,22759
782,-96,21676
749,411,21001
859,697,20607
794,925,19892
697,701,19745
662,459,19921
499,205,19513
93,-219,18641
214,-246,17436
26,95,16920
33,305,16009
222,638,15460
224,1050,15154
86,1028,15098
-113,1010,14719
-231,1207,13722
-520,1213,12880
-832,1005,12212
-995,1092,11414
-1144,942,10924
-1336,564,11250
-1139,621,11783
-856,1255,12317
-710,1537,12792
-797,1766,12652
-1029,1900,11883
-1160,1956,10321
-1548,1918,8785
-2139,1576,8090
-2624,1030,7850
-2831,604,7831
-2885,470,8088
-2907,358,8419
-2650,181,9115
-2463,411,10076
-2058,722,10513
-1768,1051,10729
-1575,1252,11359
-1294,1525,11834
-1106,1872,12060
-875,1990,12138
-894,1654,12559
-959,1429,13268
-827,1261,14277
-539,1221,15472
-391,1546,16540
-170,1982,17165
-9,2180,17579
-200,2211,17785
-377,1840,17833
-379,1773,17179
27,2397,16158
33,2721,15422
