x,y,z
3961,70,16904
4004,1,16801
4063,-414,17213
4200,-557,17426
4424,-804,17509
4403,-1032,17715
4455,-995,17508
4394,-1157,17260
4336,-1242,17153
4333,-1322,16722
4185,-1346,16181
4128,-1223,15612
4131,-1056,15195
4111,-745,14846
4133,-123,14654
4410,390,14816
4683,690,15196
4825,679,15746
4787,348,16434
4613,-11,16920
4386,-502,17718
4083,-615,17522
4259,97,17278
4589,680,17141
4581,692,16923
4419,457,16994
4315,133,17090
4295,-187,17234
4068,-672,17492
3885,-1169,17571
3623,-1666,17407
3305,-2154,17493
2939,-2519,17873
2560,-2264,17952
2603,-1720,17727
2675,-1013,17414
2854,-370,17054
2791,-435,16861
2382,-673,16633
2188,-1007,16651
2140,-1092,16691
2132,-1153,16906
2315,-1114,17325
2384,-1042,17526
2269,-866,17616
2273,-500,17523
2019,-102,17396
1692,11,17410
1716,423,17518
1956,474,17594
1778,32,17474
1622,-327,17114
1390,-854,17052
1071,-1731,17281
597,-2334,17733
154,-2078,17820
413,-1305,17980
819,-218,18038
1005,505,17916
880,772,17580
451,517,17200
2,-90,17036
-358,-573,16797
-713,-570,16218
-843,-419,15691
-912,-455,15415
-1130,-563,15377
-1298,-396,15679
-1287,267,15755
-1108,846,15659
-1078,1206,15289
-991,1206,15448
-1279,314,16379
-2041,-1048,16952
-2594,-2098,16830
-3161,-2526,16082
-3565,-2636,15518
-3676,-2473,15683
-3645,-2025,15955
-3444,-1403,16515
-3290,-765,17137
-3187,-414,17564
-3340,-381,17689
-3736,-890,17516
-4017,-1771,17191
-4516,-2293,17283
-4511,-2544,18012
-4467,-2798,18819
-4523,-3014,19395
-4550,-2929,19577
-4472,-2637,19445
-4417,-2503,19133
-4434,-2408,18680
-4509,-2473,18196
-4554,-2391,17703
-4419,-2205,17461
-4353,-1874,17615
-4146,-1666,17722
-4028,-1477,17728
-3968,-1531,17724
-4091,-2066,17514
-4280,-2476,17313
-4087,-2461,17034
-3811,-2272,16791
-3505,-1981,16823
-3057,-1544,16716
-2476,-1225,16785
-2208,-726,16576
-1945,-336,16785
-1658,-417,17541
-1666,-1008,18034
-1835,-1601,18383
-1647,-1889,18357
-1399,-1878,17789
-1135,-1617,17063
-648,-1234,17207
-411,-862,17353
-191,-562,16749
-29,-574,16640
83,-444,16910
432,-171,16900
478,12,16939
446,-119,16975
415,-546,16673
246,-863,16232
352,-791,15776
554,-615,15819
818,-469,16215
1055,-617,16765
1170,-875,17371
1331,-1003,17517
1445,-1237,17489
1715,-1252,17177
2029,-637,17049
2413,-264,17416
2741,-186,17696
2603,-465,17461
2108,-906,16986
1847,-1650,16763
1703,-2528,16701
1906,-2964,17204
2552,-2419,17893
3331,-1355,18340
3924,-689,18504
3850,-275,18046
3697,-273,17495
3495,-886,17316
3267,-1460,17257
3206,-1785,17098
3189,-1855,16866
3331,-1797,17024
3627,-1750,17350
3781,-1963,17590
3794,-2145,17731
3934,-2439,17621
3945,-2454,17269
4137,-2092,17179
4268,-1671,16979
4072,-1373,16483
3723,-1304,16111
3443,-1266,16026
3403,-1076,16201
3529,-726,16521
3791,-427,16951
4106,-82,17543
