x,y,z
-569,-384,17037
-582,-396,17034
-625,-418,17061
-596,-406,17055
-598,-410,17033
-610,-366,17069
-603,-401,17050
-594,-401,17001
-605,-412,17017
-591,-430,17048
-592,-380,17024
-585,-426,17012
-600,-405,17020
-606,-410,17018
-606,-396,17021
-603,-385,17038
-607,-408,17036
-625,-411,17029
-629,-390,17065
-592,-396,17039
-577,-399,17021
-574,-403,17058
-604,-377,17057
-593,-404,17021
-609,-411,17031
-591,-393,17048
-623,-390,17018
-633,-382,17013
-592,-431,17050
-608,-395,17032
-582,-421,17029
-610,-396,17038
-592,-381,17007
-603,-416,17074
-585,-398,16984
-592,-348,17030
-600,-382,17086
-632,-422,17046
-628,-431,17048
-594,-430,17048
-590,-389,17038
-594,-350,17070
-582,-416,17005
-585,-415,17031
-613,-416,17032
-633,-401,17030
-630,-397,17037
-584,-419,17080
-580,-399,17054
-580,-403,17038
-586,-371,17040
-605,-416,17031
-614,-396,17044
-612,-378,17039
-606,-379,16994
-602,-392,17036
-583,-409,17035
-565,-406,17015
-635,-383,17038
-636,-383,17049
-594,-397,17010
-599,-401,17063
-606,-416,17039
-577,-391,17015
-561,-364,17055
-596,-359,17065
-623,-395,17025
-600,-436,17032
-613,-412,17063
-620,-421,17061
-587,-406,17035
-566,-402,17031
-567,-378,17075
-601,-398,17003
-617,-382,17012
-615,-411,17031
-624,-415,17030
-573,-371,17048
-572,-371,16999
-610,-413,17044
-637,-433,17058
-624,-440,17026
-591,-430,17027
-592,-391,17055
-624,-369,17054
-598,-399,17041
-621,-389,17012
-614,-393,17035
-572,-404,17070
-621,-401,17034
-582,-388,17020
-619,-407,17072
-625,-426,17015
-614,-393,17033
-597,-411,17093
-609,-384,17024
-624,-396,16997
-611,-391,17111
-629,-417,17041
-638,-403,17051
-576,-386,17058
-580,-408,16965
-602,-409,17018
-619,-374,17078
-605,-373,17113
-597,-420,17034
-615,-409,16976
-580,-372,16981
-574,-354,17058
-600,-393,17055
-580,-403,17028
-581,-422,17006
-604,-413,17033
-584,-415,17085
-618,-388,17033
-614,-411,17021
-595,-401,17033
-591,-396,17077
-622,-417,17045
-618,-391,17041
-586,-394,17015
-602,-385,17054
-610,-386,17055
-607,-384,17063
-598,-389,17061
-606,-404,17011
-597,-390,17041
-614,-359,17041
-595,-376,17003
-613,-381,16972
-640,-378,17017
-628,-405,17039
-619,-422,17040
-603,-419,17047
-584,-396,17029
-580,-414,17046
-606,-420,17037
-627,-385,17004
-595,-359,17039
-607,-403,17058
-632,-411,17036
-650,-417,17037
-627,-436,17014
-592,-419,17069
-609,-410,17070
-610,-391,17023
-586,-418,17014
-575,-410,17042
-624,-388,17031
-613,-385,17052
-597,-367,17033
-607,-377,17014
-604,-382,17027
-629,-380,17009
-625,-384,17001
-588,-386,17087
-574,-366,17001
-615,-390,17008
-625,-438,17055
-606,-436,17056
-587,-409,17085
-584,-406,17043
-581,-375,17037
-566,-351,17059
-620,-368,17079
-603,-407,16999
-591,-416,17010
-607,-427,17073
-611,-373,17111
-602,-353,17046
-635,-381,17010
-625,-390,17067
-600,-428,17055
-607,-407,17012
-595,-400,17016
-611,-390,17046
-603,-409,17042
-586,-390,17090
-634,-365,17059
-638,-386,16986
-650,-394,17076
-619,-396,17021
-602,-371,17011
-583,-393,16987
-611,-421,17043
-613,-386,17080
-611,-415,17046
-590,-443,16956
-581,-400,17046
-596,-423,17114
-587,-421,17067
-626,-430,17052
-618,-356,17016
-610,-387,17042
-619,-364,17073
-603,-367,17045
-615,-410,17055
-607,-419,17033
-621,-407,17024
-590,-400,17046
-592,-348,17105
-604,-387,17016
-604,-390,17041
-609,-390,17014
-601,-398,17001
-637,-376,17090
-601,-375,17023
-594,-378,16969
-571,-408,17055
-593,-372,17035
-595,-408,17065
-570,-417,17023
-607,-398,17012
-604,-390,17075
-612,-407,17075
-619,-410,17076
-605,-398,16983
-599,-412,17045
-638,-392,17123
-589,-383,17032
-591,-373,16998
-566,-392,17015
-586,-386,16978
-610,-416,17015
-620,-395,17083
-620,-395,17009
-590,-379,17009
-593,-393,17023
-603,-397,17072
-617,-415,17031
-616,-415,16995
-604,-413,17016
-574,-382,17056
-613,-411,17048
-593,-376,17041
-602,-399,17002
-596,-387,17052
-578,-382,17055
-593,-413,17029
-616,-382,17046
-638,-397,17055
-606,-399,17041
-606,-398,17030
-603,-409,17043
-629,-404,17026
-551,-393,17028
-597,-404,17062
-610,-377,17038
-568,-413,17024
-562,-403,17037
-605,-392,17060
-587,-390,17000
-618,-401,17033
-599,-392,17037
-617,-388,17017
-636,-394,17090
-590,-428,17046
-609,-404,17049
-617,-387,17048
-629,-378,17032
-594,-380,17044
-621,-396,16994
-606,-370,16991
-582,-385,17003
-590,-421,17039
-579,-424,17000
-578,-394,17032
-576,-372,17040
-604,-398,17056
-621,-408,17060
-598,-400,17014
-615,-401,17074
-612,-398,17034
-612,-393,17011
-622,-381,17070
-605,-374,17014
-589,-384,17018
-594,-371,17080
-592,-417,17009
-600,-396,17040
-633,-379,17051
-600,-391,17013
-611,-370,17076
-599,-402,17040
-625,-384,17015
-614,-406,17057
-631,-430,17033
-640,-407,17022
-592,-420,17063
-601,-368,17048
-610,-400,17053
-582,-421,17090
-582,-396,17035
-617,-400,17039
-608,-408,17038
-605,-365,17028
-618,-387,17061
-602,-399,17044
-607,-401,17020
-589,-398,17053
-576,-385,17040
-620,-393,17001
-612,-402,17053
-622,-370,17013
-591,-406,17015
-602,-398,17046
-603,-412,17036
-589,-400,17024
-615,-407,17031
-596,-370,17017
-584,-361,17030
-595,-378,17037
-606,-406,17059
-628,-420,17039
-629,-377,17012
-594,-381,17070
-590,-389,16992
-640,-400,17013
-604,-396,17060
-553,-399,17088
-588,-371,17072
-585,-374,17080
-614,-395,16963
-624,-384,16984
-591,-386,17076
-622,-397,17031
-595,-400,16992
-601,-373,17063
-604,-420,17038
-618,-404,17068
-580,-401,17048
-609,-411,17048
-592,-411,17054
-602,-360,17021
-611,-363,17005
-593,-414,17023
-613,-410,16995
-616,-385,17015
-606,-384,17090
-584,-428,17022
-613,-416,17011
-579,-427,17049
-596,-406,17028
-612,-405,17069
-587,-405,17086
-588,-403,17003
-610,-407,17048
-618,-410,17029
-618,-398,17063
-629,-381,17039
-625,-380,16998
-599,-379,17022
-605,-363,17042
-612,-400,17048
-607,-397,17040
-615,-419,17016
-576,-399,17050
-592,-377,17069
-607,-363,17027
-598,-406,17002
-586,-398,17040
-588,-409,17042
-598,-430,17019
-587,-393,17050
-611,-390,17048
-604,-391,17046
-629,-389,17030
-604,-415,16998
-597,-369,17024
-587,-388,17028
-611,-408,17029
-592,-392,17078
-621,-374,17036
-607,-382,17047
-602,-398,17051
-596,-424,17059
-581,-377,17042
-608,-414,17048
-582,-389,16958
-587,-372,17053
-606,-399,17055
-613,-363,17016
-614,-356,17046
-600,-409,17004
-606,-390,17038
-633,-379,17073
-608,-381,17026
-581,-406,17030
-595,-395,17024
-604,-395,16994
-600,-369,17061
-592,-377,17066
-605,-367,17013
-580,-386,17021
-601,-365,17001
-572,-377,17025
-620,-378,17046
-594,-393,17039
-614,-380,17028
-609,-364,17084
-633,-380,17061
-590,-419,17049
-610,-407,17037
-615,-401,17005
-623,-396,17059
-610,-427,17071
-598,-391,17042
-593,-402,17056
-602,-390,17039
-601,-402,17042
-595,-392,17070
-620,-417,17020
-613,-401,17041
-602,-430,17061
-613,-377,17034
-603,-393,17034
-595,-412,17036
-628,-403,17029
-621,-398,17067
-578,-420,17047
-585,-391,17004
-557,-390,17050
-580,-412,17057
-608,-417,17014
-611,-421,17017
-624,-358,17049
-615,-391,17059
-594,-406,17074
-608,-395,17041
-593,-384,17020
-583,-402,17038
-592,-401,17037
-609,-399,17055
-616,-391,17040
-630,-401,17051
-617,-390,17069
-603,-394,17050
-603,-392,17007
-608,-415,17034
-591,-374,17010
-597,-374,17038
-585,-427,17020
-604,-409,17013
-596,-359,17103
-618,-413,17043
-614,-414,16987
-612,-397,17046
-616,-393,17017
-599,-402,17064
-614,-390,17053
-607,-413,17002
-606,-398,17069
-634,-409,17016
-623,-416,17030
-602,-406,17047
-612,-394,17035
-614,-401,17031
-597,-382,17063
-583,-393,17028
-597,-379,17019
-606,-403,17022
-609,-424,17011
-610,-404,17022
-641,-409,17043
-594,-399,17061
-592,-394,17048
-610,-392,17005
-626,-374,16982
-611,-365,17070
-618,-398,16996
-632,-382,17033
-599,-381,17085
-591,-411,17003
-590,-401,17018
-616,-404,17036
-611,-399,17006
-618,-392,17051
-621,-372,17025
-606,-391,16984
-626,-406,17072
-607,-400,17032
-601,-367,17046
-618,-419,17050
-615,-407,16999
-649,-368,17046
-575,-383,17041
-588,-401,17024
-622,-386,17059
-624,-412,17028
-623,-422,17056
-644,-389,17060
-618,-378,17002
-609,-395,17042
-609,-405,17070
-600,-387,17010
-617,-415,17041
-623,-386,17069
-610,-406,17012
-587,-435,17026
-594,-405,17022
-599,-407,17030
-636,-371,17029
-601,-378,17026
-599,-420,17020
-574,-390,17075
-617,-417,17053
-597,-417,17014
-608,-398,17029
-624,-411,17001
-585,-396,17055
-583,-372,17056
-624,-409,17030
-613,-387,17063
-599,-388,16998
-602,-413,16882
-560,-418,17102
-614,-385,17174
-630,-384,16977
-607,-412,16980
-585,-397,16977
-595,-377,17026
-598,-421,17149
-621,-431,16992
-614,-438,16960
-612,-391,17046
-605,-406,17117
-583,-388,17055
-575,-408,16960
-621,-403,17014
-610,-396,17087
-586,-383,17078
-575,-386,17073
-607,-385,16994
-571,-382,17049
-584,-367,17048
-593,-373,16997
-586,-364,17014
-585,-399,17006
-593,-443,16985
-628,-424,17067
-591,-411,17092
-603,-428,16994
-623,-454,17001
-647,-390,17020
-636,-384,17059
-595,-412,17036
-557,-392,17034
-576,-383,16998
-578,-387,17025
-606,-403,17073
-605,-388,17060
-616,-403,17015
-619,-448,16995
-573,-383,17052
-580,-357,17074
-607,-414,17017
-621,-413,17031
-605,-440,17045
-600,-385,17010
-610,-369,17033
-592,-377,17050
-589,-416,16994
-587,-392,17036
-615,-412,17010
-597,-402,17023
-564,-378,17089
-550,-392,17096
-622,-388,17026
-601,-397,17018
-619,-380,16997
-606,-354,17054
-634,-398,17043
-605,-398,16991
-592,-421,17006
-614,-390,17020
-609,-414,17033
-597,-402,17047
-604,-410,17048
-596,-409,17033
-612,-409,17057
-592,-386,17006
-603,-356,17015
-607,-349,17019
-603,-401,17021
-605,-435,17080
-623,-389,17037
-586,-390,17016
-598,-403,17035
-580,-398,17028
-605,-387,17091
-610,-406,17031
-594,-389,16989
-569,-380,17018
-589,-397,17059
-615,-374,17038
-615,-384,17055
-612,-378,17073
-632,-378,17055
-621,-383,17055
-574,-399,17038
-586,-376,17051
-601,-370,17049
-568,-378,17035
-579,-418,17034
-591,-390,17050
-635,-379,17027
-627,-387,17012
-620,-386,17034
-610,-359,17047
-592,-385,17027
-624,-403,17013
-640,-402,17019
-607,-413,17065
-600,-406,17069
-584,-416,17010
-602,-430,17061
-601,-432,17063
-619,-404,17056
-609,-404,17049
-583,-388,17035
-634,-385,17014
-614,-378,17025
-605,-404,17016
-632,-406,17049
-606,-397,17033
-623,-393,17040
-589,-404,17064
-566,-430,17002
-582,-383,17042
-570,-396,17091
-599,-405,17042
-636,-406,17068
-613,-366,17042
-603,-354,16987
-623,-352,17049
-618,-375,17031
-608,-446,17044
-599,-415,17057
-602,-374,17024
-588,-377,17079
-589,-395,17049
-610,-426,17017
-616,-407,17057
-595,-432,17015
-611,-421,17058
-633,-418,17042
-653,-399,17036
-622,-359,17042
-623,-353,17042
-627,-373,16993
-596,-423,17037
-615,-401,17089
-594,-412,17047
-589,-406,17052
-619,-423,17045
-605,-396,17024
-625,-383,17001
-615,-392,17070
-638,-398,17022
-592,-401,17046
-596,-384,17019
-594,-371,16980
-627,-413,17070
-635,-406,17033
-597,-377,17026
-573,-384,17042
-574,-386,16980
-599,-414,17048
-599,-400,17062
-617,-411,17013
-598,-400,17012
-589,-391,16992
-591,-397,17076
-611,-426,17022
-612,-421,17001
-604,-402,17074
-592,-404,17034
-572,-431,17051
-583,-405,17061
-604,-399,17007
-586,-397,17047
-594,-394,17082
-612,-386,16903
-592,-425,16991
-605,-389,17083
-593,-370,17044
-605,-391,17053
-602,-379,17043
-595,-380,17025
-635,-431,16972
-618,-389,17082
-585,-383,17031
-628,-400,16979
-616,-396,17042
-585,-377,17025
-627,-376,17067
-602,-414,17086
-599,-408,17028
-627,-376,17066
-607,-386,17055
-604,-404,17041
-601,-384,17012
-590,-430,17017
-606,-401,17119
-593,-393,16974
-568,-406,17028
-604,-384,17125
-626,-413,17053
-626,-441,17035
-589,-376,16993
-545,-392,17002
-633,-361,17076
-616,-370,17126
-643,-403,16996
-602,-423,16967
-603,-391,17061
-589,-402,17107
-594,-398,17092
-585,-392,17025
-620,-404,16954
-626,-392,17138
-651,-434,17093
-570,-373,16962
-547,-389,16924
-570,-373,17045
-604,-377,17113
-621,-390,17091
-582,-401,17021
-590,-412,17005
-655,-376,17033
-650,-440,17045
-620,-394,17047
-590,-381,16976
-586,-383,16972
-607,-391,17048
-635,-417,17013
-610,-396,17023
-604,-411,17047
-614,-418,17022
-625,-406,17042
-608,-400,17041
-586,-400,17071
-581,-395,17021
-638,-415,17007
-630,-403,17055
-586,-403,17074
-609,-405,17008
-651,-386,17057
-604,-399,17023
-616,-407,17000
-610,-393,17046
-619,-412,17023
-619,-404,16975
-614,-402,17050
-594,-416,17065
-603,-402,17013
-621,-424,17040
-620,-422,17086
-622,-431,17004
-586,-405,16987
-592,-394,16972
-593,-373,17045
-618,-413,17043
-601,-426,17018
-595,-405,17030
-615,-411,17027
-612,-419,17044
-619,-395,17063
-582,-421,17013
-609,-386,17013
-611,-407,17072
-618,-399,17010
-631,-402,17065
-610,-366,17012
-572,-421,16984
-604,-388,17065
-616,-385,17054
-589,-395,17037
-608,-367,17062
-613,-398,17023
-601,-375,17057
-591,-397,17005
-603,-415,16991
-586,-396,17021
-584,-409,17040
-607,-408,17049
-624,-415,17049
-608,-377,16994
-600,-410,17041
-605,-401,17066
-605,-409,17044
-577,-415,17021
-581,-401,17069
-602,-403,17037
-615,-409,17016
-600,-373,17026
-598,-383,17044
-606,-397,17039
-604,-393,17038
-601,-401,16985
-586,-401,17057
-599,-375,17037
-626,-347,17000
-633,-403,17043
-588,-420,17040
-622,-413,17061
-601,-398,17023
-601,-388,17018
-561,-409,17042
-585,-419,17053
-628,-399,17021
-602,-401,17042
-624,-367,17055
-628,-416,17078
-625,-428,17036
-589,-397,16993
-638,-394,17011
-615,-408,17120
-602,-394,16905
-559,-421,17168
-601,-413,17037
-608,-444,16944
-575,-382,17118
-605,-375,16928
-583,-364,17110
-610,-463,16983
-615,-432,17116
-616,-384,17006
-624,-386,16964
-597,-350,17161
-587,-416,16931
-603,-403,16982
-604,-412,17052
-584,-426,17014
-605,-419,17063
-613,-414,17047
-570,-392,17008
-594,-405,17050
-624,-401,17032
-607,-401,17082
-569,-366,17006
-611,-408,17044
-614,-408,17057
-598,-423,17015
-608,-419,17046
-646,-391,16974
-585,-386,17079
-598,-407,17246
-641,-450,16859
-579,-423,17092
-556,-393,16959
-556,-377,17051
-551,-403,17120
-601,-401,17038
-615,-397,17072
-641,-427,16926
-593,-406,17105
-588,-388,17047
-593,-413,16926
-568,-426,17135
-624,-445,16964
-599,-387,17024
-598,-393,17038
-585,-397,16993
-608,-386,17068
-643,-414,17021
-629,-435,17094
-604,-389,17030
-597,-324,16962
-587,-371,17056
-595,-402,17055
-620,-428,17021
-602,-427,17046
-573,-370,16990
-596,-345,17031
-582,-400,17083
-623,-407,17019
-616,-411,16999
-605,-395,17041
-585,-400,17015
-610,-416,17031
-633,-396,17010
-619,-401,16999
-627,-415,17042
-612,-381,17063
-546,-411,17008
-596,-411,17013
-646,-387,17055
-634,-402,17019
-612,-375,17024
-621,-375,16996
-599,-389,16998
-601,-406,17057
-609,-407,17074
-634,-417,17033
-615,-400,17005
-618,-381,17014
-599,-403,17080
-563,-376,17063
-617,-372,17057
-597,-409,17069
-608,-428,17000
-589,-388,17008
-555,-359,17072
-603,-395,16992
-599,-432,17110
-641,-441,17000
-637,-379,17078
-628,-375,17070
-603,-404,16999
-598,-384,17010
-611,-395,16975
-623,-381,17030
-606,-381,16989
-580,-416,17012
-538,-410,17004
-591,-421,16996
-618,-412,17072
-580,-417,17020
-611,-407,16992
-597,-380,17098
-603,-362,17059
-603,-398,17026
-609,-408,16968
-589,-377,16999
-601,-385,17042
-649,-388,16973
